mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
4	4	12	12	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	30					
5	5	14	14	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	31					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	32					
5	5	14	14	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	33					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	34					
5	5	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	35					
5	5	16	16	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	36					
5	5	14	14	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	37					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	38					
6	6	18	18	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	39					
6	6	20	20	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	40					1
6	6	21	21	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41					
6	6	18	18	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	42					
6	6	20	20	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	43					
6	6	21	21	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	44					
6	6	18	18	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	45					
6	6	20	20	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
6	6	20	20	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	46					
6	6	21	21	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
6	6	21	21	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	47					
6	6	18	18	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	48					
6	6	20	20	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	49					
6	6	21	21	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	50					
7	7	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	51					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	52					
7	7	22	22	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	53					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	54					
7	7	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	55					
7	7	23	23	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	_			
7	7	24	24	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6\			
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	56					
7	7	22	22	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	57					
7	7	23	23	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	58					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	59					
8	8	26	26	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	60					2
8	8	28	28	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	61					
8	8	26	26	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	62					
8	8	27	27	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	63					
8	8	28	28	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	64					
8	8	26	26	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5			
8	8	26	26	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	65					
8	8	27	27	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\			
8	8	28	28	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#			
8	8	28	28	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	66					
8	8	29	29	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
8	8	29	29	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	67					
8	8	26	26	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	68					
8	8	28	28	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	69					
9	9	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70					
9	9	30	30	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	71					
9	9	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	72					
9	9	30	30	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	73					
10	10	32	32	2.0	0	1/2	Chord	4/4	1	1	1/2	1/2	1	74					
10	10	32	32	2.0	0	1/2	Chord	4/4	1	2	1/2	1/2	1	75					
10	10	32	32	2.0	0	1/2	Chord	4/4	2	1	1/2	1/2	1	76					
10	10	32	32	2.0	0	1/2	Chord	4/4	2	2	1/2	1/2	1	77					
11	11	34	34	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	78					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	79					
11	11	34	34	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	80					
11	11	35	35	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	81					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	82					
11	11	34	34	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5			
11	11	34	34	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	83					
11	11	35	35	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\			
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	84					
11	11	34	34	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	85					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	86					
12	12	38	38	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	87					
12	12	40	40	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	88					
12	12	38	38	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	89					
12	12	40	40	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	90					
12	12	38	38	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#			
12	12	38	38	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	91					
12	12	40	40	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
12	12	40	40	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	92					
12	12	38	38	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	93					
12	12	40	40	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	94					
13	13	42	42	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	95					
13	13	43	43	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	96					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	97					
13	13	42	42	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	98					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	99					
13	13	42	42	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	7	3		
13	13	42	42	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100					
13	13	43	43	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	_	2		
13	13	44	44	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	7	#		
13	13	44	44	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	101					
13	13	42	42	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	102					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	103					
14	14	46	46	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	104					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	105					
14	14	46	46	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	106					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	107					
14	14	46	46	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	108					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	109					
14	14	49	49	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	_			
14	14	46	46	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	110					
14	14	48	48	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	111					
14	14	49	49	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	112					
15	15	50	50	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	113					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	114					
15	15	50	50	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	115					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	116					
15	15	50	50	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
15	15	50	50	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	117					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	118					
15	15	50	50	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	119					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	120					
16	16	54	54	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	121					
16	16	56	56	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	122					3
16	16	57	57	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	123					
16	16	54	54	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	124					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	125					
16	16	54	54	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	126					
16	16	56	56	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5			
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	127					
16	16	57	57	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
16	16	54	54	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	128					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	129					
17	17	58	58	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	130					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	131					
17	17	58	58	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	132					
17	17	59	59	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	133					
17	17	60	60	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	134					
17	17	61	61	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	135					
17	17	58	58	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6			
17	17	58	58	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	136					
17	17	60	60	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	7	6		
17	17	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	137					
17	17	61	61	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5		
17	17	58	58	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	138					
17	17	59	59	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	139					
17	17	60	60	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	140					
17	17	61	61	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	141					
18	18	62	62	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	142					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	143					
18	18	62	62	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	144					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	145					
18	18	62	62	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	146					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	147					
18	18	62	62	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	148					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	149					
19	19	66	66	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	150					
19	19	68	68	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	151					
19	19	66	66	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	152					
19	19	68	68	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	153					
19	19	66	66	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	154					
19	19	68	68	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155					
19	19	66	66	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	156					
19	19	68	68	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	157					
20	20	70	70	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	158					
20	20	72	72	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	159					4
20	20	73	73	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	160					
20	20	70	70	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	161					
20	20	72	72	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	162					
20	20	73	73	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	163					
20	20	70	70	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	164					
20	20	72	72	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
20	20	72	72	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	165					
20	20	73	73	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
20	20	73	73	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	166					
20	20	70	70	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	167					
20	20	72	72	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	168					
20	20	73	73	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	169					
21	21	74	74	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	170					5
21	21	76	76	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	171					
21	21	74	74	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	172					
21	21	76	76	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	173					
21	21	74	74	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	4		
21	21	74	74	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	174					6
21	21	76	76	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	5	3	
21	21	76	76	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	175					
21	21	77	77	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
21	21	77	77	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	176					
21	21	74	74	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	177					
21	21	76	76	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	178					
22	22	78	78	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	179					
22	22	78	78	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	180					
22	22	78	78	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	181					
22	22	78	78	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	182					
