mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
5	5	16	16	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	34				
5	5	14	14	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8		
5	5	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	35				
5	5	15	15	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7		
5	5	16	16	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	36				
5	5	17	17	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	37				
5	5	14	14	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	38				
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	39				
6	6	18	18	4.0	0	0	Chord	4/4	1	1	1	1	1	40				
6	6	18	18	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	41				
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	42				
6	6	18	18	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#		
6	6	18	18	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	43				
6	6	20	20	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6	5	h
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	44				
6	6	18	18	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	45				
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	46				
7	7	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	47				
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	48				
7	7	22	22	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	49				
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	50				
7	7	22	22	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#		
7	7	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	51				
7	7	24	24	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	h		
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	52				
7	7	22	22	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	53				
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	54				
8	8	26	26	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	55				
8	8	28	28	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	56				
8	8	26	26	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	57				
8	8	28	28	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	58				
8	8	26	26	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59				
8	8	28	28	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	60				
8	8	26	26	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	61				
8	8	28	28	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	62				
9	9	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	63				
9	9	32	32	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	64				
9	9	30	30	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	65				
9	9	32	32	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	66				
9	9	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	67				
9	9	32	32	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	68				
9	9	30	30	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	69				
9	9	32	32	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	70				
10	10	34	34	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	71				
10	10	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	72				
10	10	34	34	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	73				
10	10	35	35	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	74				
10	10	36	36	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	75				
10	10	34	34	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8	#	
10	10	34	34	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	76				
10	10	35	35	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7		
10	10	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	77				
10	10	34	34	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	78				
10	10	36	36	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	79				
11	11	38	38	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	80				
11	11	40	40	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	81				
11	11	38	38	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	82				
11	11	40	40	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	83				
11	11	38	38	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	84				
11	11	40	40	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	85				
11	11	38	38	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	86				
11	11	40	40	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	87				
12	12	42	42	4.0	0	0	Chord	4/4	1	1	1	1	1	88				
12	12	42	42	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	89				
12	12	45	45	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	90				
12	12	42	42	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	_	4	
12	12	42	42	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	91				
12	12	44	44	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#	
12	12	44	44	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	92				
12	12	45	45	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7		
12	12	42	42	4.0	0	0	Chord	4/4	2	2	1	1	1	93				
13	13	46	46	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	94				
13	13	46	46	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	95				
13	13	46	46	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	96				
13	13	46	46	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	97				
