mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
5	5	17	17	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	32					
5	5	14	14	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	33					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	34					
5	5	14	14	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#			
5	5	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	35					
5	5	16	16	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	36					
5	5	17	17	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	4		
5	5	14	14	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	37					
5	5	16	16	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	38					
5	5	17	17	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	39					
6	6	18	18	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	40					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	41					
6	6	18	18	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	42					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	43					
6	6	18	18	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	44					
6	6	20	20	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#			
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	45					
6	6	18	18	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	46					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	47					
7	7	22	22	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	48					2
7	7	23	23	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	49					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	50					
7	7	22	22	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	51					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	52					
7	7	22	22	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	3			
7	7	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	53					
7	7	23	23	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	4			
7	7	24	24	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	54					
7	7	22	22	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	55					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	56					
8	8	26	26	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	57					
8	8	28	28	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	58					
8	8	26	26	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	59					
8	8	27	27	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	60					
8	8	28	28	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	61					
8	8	26	26	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	7			
8	8	26	26	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	62					
8	8	27	27	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\			
8	8	28	28	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
8	8	28	28	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	63					
8	8	26	26	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	64					
8	8	28	28	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	65					
8	8	29	29	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	66					
9	9	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	67					
9	9	32	32	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68					3
9	9	33	33	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69					
9	9	30	30	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	70					
9	9	32	32	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	71					
9	9	30	30	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#			
9	9	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	72					
9	9	32	32	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	73					
9	9	33	33	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	4	3	
9	9	30	30	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	74					
9	9	32	32	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	75					
9	9	33	33	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	76					
10	10	34	34	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	77					
10	10	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	78					
10	10	34	34	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	79					
10	10	35	35	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	80					
10	10	36	36	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	81					
10	10	34	34	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6			
10	10	34	34	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	82					
10	10	35	35	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7	4	3	
10	10	36	36	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	h			
10	10	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	83					
10	10	37	37	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	_			
10	10	34	34	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	84					
10	10	35	35	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	85					
10	10	36	36	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	86					
10	10	37	37	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	87					
11	11	38	38	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88					4
11	11	39	39	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89					
11	11	40	40	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	90					
11	11	38	38	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	91					
11	11	40	40	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	92					
11	11	38	38	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6			
11	11	38	38	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	93					
11	11	39	39	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5			
11	11	40	40	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	94					
11	11	38	38	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	95					
11	11	40	40	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	96					
12	12	42	42	4.0	0	0	Chord	4/4	1	1	1	1	1	97					
12	12	42	42	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	98					
12	12	44	44	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	99					
12	12	42	42	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	5		
12	12	42	42	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100					
12	12	44	44	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8			
12	12	44	44	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	101					
12	12	45	45	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
12	12	45	45	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	102					
12	12	42	42	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	103					
12	12	44	44	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	104					
13	13	46	46	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	105					
13	13	48	48	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	106					
13	13	46	46	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	107					
13	13	48	48	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	108					
13	13	46	46	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	109					
13	13	48	48	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
13	13	48	48	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	110					
13	13	46	46	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	111					
13	13	48	48	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	112					
14	14	50	50	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	113					
14	14	52	52	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	114					
14	14	50	50	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	115					
14	14	51	51	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	116					
14	14	52	52	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	117					
14	14	50	50	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5			
14	14	50	50	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	118					
14	14	51	51	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6h			
14	14	52	52	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	119					
14	14	53	53	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	_			
14	14	50	50	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	120					
14	14	52	52	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	121					
14	14	53	53	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	122					
15	15	54	54	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	123					5
15	15	55	55	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	124					
15	15	56	56	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	125					
15	15	54	54	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	126					
15	15	56	56	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	127					
15	15	54	54	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6			
15	15	54	54	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	128					
15	15	55	55	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7			
15	15	56	56	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	129					
15	15	54	54	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	130					
15	15	56	56	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	131					
16	16	58	58	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	132					
16	16	60	60	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	133					
16	16	58	58	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	134					
16	16	60	60	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	135					
16	16	61	61	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	136					
16	16	58	58	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8			
16	16	58	58	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	137					
16	16	59	59	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7			
16	16	59	59	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	138					
16	16	60	60	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	9			
16	16	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	139					
16	16	61	61	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	8			
16	16	58	58	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	140					
16	16	60	60	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	141					
17	17	62	62	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	142					
17	17	64	64	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	143					6
17	17	65	65	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	144					
17	17	62	62	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	145					
17	17	64	64	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	146					
17	17	62	62	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#			
17	17	62	62	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	147					
17	17	64	64	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
17	17	64	64	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	148					
17	17	65	65	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
17	17	62	62	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	149					
17	17	64	64	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	150					
18	18	66	66	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	151					
18	18	68	68	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	152					
18	18	66	66	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	153					
18	18	68	68	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	154					
18	18	69	69	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	155					
18	18	66	66	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	156					
18	18	68	68	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4			
18	18	68	68	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	157					
18	18	69	69	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#			
18	18	66	66	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	158					
18	18	68	68	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	159					
19	19	70	70	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	160					7
19	19	71	71	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	161					
19	19	72	72	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	162					
19	19	70	70	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	163					
19	19	72	72	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	164					
19	19	70	70	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	3			
19	19	70	70	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	165					
19	19	71	71	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	4			
19	19	72	72	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
19	19	72	72	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	166					
19	19	70	70	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	167					
19	19	72	72	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	168					
20	20	74	74	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	169					
20	20	76	76	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	170					
20	20	74	74	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	171					
20	20	76	76	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	172					
20	20	74	74	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	173					
20	20	76	76	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	174					
20	20	77	77	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
20	20	74	74	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	175					
20	20	76	76	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	176					
20	20	77	77	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	177					
21	21	78	78	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	178					
21	21	80	80	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	179					
21	21	81	81	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	180					
21	21	78	78	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	181					
21	21	80	80	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	182					
21	21	78	78	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#			
21	21	78	78	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	183					
21	21	80	80	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
21	21	80	80	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	184					
21	21	81	81	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5			
21	21	78	78	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	185					
21	21	80	80	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	186					
22	22	82	82	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	187					
22	22	84	84	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	188					
22	22	82	82	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	189					
22	22	84	84	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	190					
22	22	85	85	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	191					
22	22	82	82	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	192					
22	22	84	84	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8			
22	22	84	84	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	193					
22	22	85	85	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
22	22	82	82	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	194					
22	22	84	84	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	195					
23	23	86	86	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	196					
23	23	88	88	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	197					
23	23	86	86	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	198					
23	23	88	88	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	199					
23	23	86	86	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
23	23	86	86	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	200					
23	23	88	88	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	201					
23	23	86	86	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	202					
23	23	88	88	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	203					
24	24	90	90	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	204					
24	24	92	92	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	205					
24	24	90	90	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	206					
24	24	93	93	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	207					
24	24	90	90	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	8	6	4	
24	24	90	90	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	208					
24	24	92	92	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	_	5	#	
24	24	92	92	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	209					
24	24	93	93	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
24	24	90	90	4.0	0	0	Chord	4/4	2	2	1	1	1	210					
25	25	94	94	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	211					
25	25	94	94	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	212					
25	25	94	94	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	213					
25	25	94	94	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	214					
